youdescribe_link,audio_clip_file_path,audio_clip_file_name,audio_clip_duration,audio_clip_start_time,audio_clip_end_time,audio_clip_playback_type,db_transcript,oa_transcript_sentence,bleu_score,cosine_similarity
https://youdescribe.org/video/eWXOurnVTYg?ad=58e7cf3846e13dfd851a2725,/legacy,14780193098861.wav,3.58,0.17800000000000002,3.758,inline, Open that view of coral reef. Niro speaks., Opens on view of coral reef Nemo Speaks.,0.655,0.45799999999999996
https://youdescribe.org/video/eWXOurnVTYg?ad=58e7cf3846e13dfd851a2725,/legacy,14780195512671.wav,2.302,63.14,65.44,inline, Me must add playfully hits nemo., Nemo's dad playfully hits Nemo.,0.618,0.474
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625ddc05b3cd2509ff221681.wav,3.9939999999999998,0.1781859999999999,0.1781859999999999,extended,you know the rules honey model Camina sell California Science Center, Un autobús animado camina hacia el California Science Center.,0.516,0.254
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625ddc6373ff460a05c7602a.wav,2.508,38.688739,38.688739,extended,Mariela Perez Infante, Mariela aparece en pantalla.,0.32,0.171
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625ddce3b3cd2509ff221686.wav,5.944,48.822148999999996,54.76645739002268,inline,figure animatronic pregunta Delia, Figure animatronic press a button and words appear. Question of the day.,0.301,0.184
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625ddd4cb3cd2509ff221688.wav,2.6010000000000004,59.443169999999995,59.443169999999995,extended,Monica Patterson pantalla, Monica aparece en pantalla.,0.544,0.41100000000000003
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625ddd9873ff460a05c7603d.wav,3.2510000000000003,115.125823,115.125823,extended,a boat on the power supply, El botón de pausa aparece en la pantalla.,0.055,0.0
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625dde4ab3cd2509ff22168a.wav,5.944,127.67367399999998,133.61798239002266,inline,Explorer, Bubbles move up on the screen to reveal the title. Let's explore!,0.07,0.0
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625ddefeb3cd2509ff221699.wav,2.786,133.956525,133.956525,extended,Monica parasympathetic, Monica aparece en pantalla.,0.309,0.22
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625ddf1273ff460a05c76049.wav,2.415,139.065332,139.065332,extended,Monica sostienen radio, Monica sostiene un radio.,0.7709999999999999,0.41100000000000003
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625ddf45b3cd2509ff22169a.wav,5.5729999999999995,140.261326,140.261326,extended,we've a lot of them Monica Mariela concerning those Luger has different tastes, Video lado a lado de Monica y Mariela que están en dos lugares diferentes.,0.389,0.081
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625ddf8e73ff460a05c7604b.wav,2.322,181.843932,181.843932,extended,about a cell signal the buzzer, Aparece el signo de pausa.,0.233,0.0
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625de0b473ff460a05c7604d.wav,3.715,185.418047,185.418047,extended,Monica policewoman on Suburbia Beatrice piensan, Mónica pone su mano en su barbilla mientras piensan.,0.34600000000000003,0.067
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625de143b3cd2509ff22169b.wav,5.2010000000000005,276.43890899999997,276.43890899999997,extended,Monique has a movie Down Carlito con una variedad de materials in Seema, Mónica se ha movido un carrito con una variedad de materiales encima.,0.613,0.20199999999999999
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625de249b3cd2509ff22169d.wav,4.551,281.9440360000001,281.9440360000001,extended,money Castilla La Liga alarum copper versus are we do, Mónica estira la liga y la arranca para ver si hace ruido.,0.191,0.156
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625de42bb3cd2509ff22169e.wav,2.694,349.08,349.08,extended,Monica Celica Del Carro, Monica sale had El Carro,0.488,0.29100000000000004
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625de45c73ff460a05c76050.wav,3.9939999999999998,352.867348,352.867348,extended,Maria Lessa Parada en una Galleria different Adele Museum, Mariela está parada en una galería diferente del museo.,0.503,0.20199999999999999
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625de531b3cd2509ff2216a2.wav,4.923,407.322632,407.322632,extended,Maria come in and explore and oh Monica, Mariela caminando hacia el mismo carrito que estaba explorando Monica.,0.276,0.053
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625de70573ff460a05c76058.wav,4.087,446.92922083333326,446.92922083333326,extended,Mariela golpeada person Contra Costa Del Carlito, Mariela golpea el diapason contra el costado del carrito.,0.466,0.21
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625de722b3cd2509ff2216ac.wav,2.415,449.231828,449.231828,extended,metella Punta del agua, Mete la punta en el agua.,0.45299999999999996,0.261
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625de733b3cd2509ff2216ad.wav,3.529,449.70330700000005,449.70330700000005,extended,El agua say potato, El agua hace un chapoteo.,0.33899999999999997,0.29100000000000004
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625de7de73ff460a05c7605a.wav,8.731,496.386918,496.386918,extended,Maria has a Columbus OH con Una Volta redonda plastico sobre El extreme abierto they were Hotel Carlito, Mariela saca un vaso con una envoltura de plástico sobre el extremo abierto de debajo del carrito.,0.42200000000000004,0.163
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625de86173ff460a05c76061.wav,2.8789999999999996,499.452236,499.452236,extended,Maria Rita, Mariela deja la taza en el carrito.,0.09300000000000001,0.0
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625de87b73ff460a05c76062.wav,4.087,502.98937699999993,502.98937699999993,extended,una Pista De Rose and I'm Barbara de plastico, Pone una pizca de arroz en la envoltura de plástico.,0.314,0.299
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625de94ab3cd2509ff2216b9.wav,6.687,507.398767,507.398767,extended,Louisville well will be irelia person in Malacca cerca de la parte Superior De La Copa, Luego vuelve a golpear el diapasón y mueve la caja cerca de la parte superior de la copa.,0.4,0.478
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625dea2a73ff460a05c76068.wav,6.966,538.734338,545.7003243945578,inline,Monica caminando por El Segundo be so mean, Take Monica walking down the second floor while the camera moves away. Let's see Mariela walking down the floor but you can't see her.,0.10400000000000001,0.03
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625deadcb3cd2509ff2216bf.wav,8.173,548.65547,548.65547,extended,Maria Santana Mexican recipe until the plastic o Umar so the polyester Nino in a lotta Frontier area," Mariela sentada en una mesa con un recipiente de plástico, un vaso de poliesterino y una lata frente a ella.",0.315,0.0
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625deb11b3cd2509ff2216c3.wav,3.529,556.658555,556.658555,extended,Maria lazzara volatile Avoca Ali Abdullah, Mariela se lleva la lata a la boca y le habla.,0.226,0.0
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625deb6173ff460a05c76069.wav,3.9010000000000002,579.1905840000002,579.1905840000002,extended,Maria Leventhal trusted plastic all Ibaka Ali Abdullah, Mariela levanta el traste plástico a la boca y le habla.,0.228,0.0
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625debdc73ff460a05c7606b.wav,5.5729999999999995,595.003273,595.003273,extended,my relevant El Vaso this Puma the polyester you know a la boca Kiev linnell, Mariela levanta el vaso de espuma de poliesterino a la boca y habla en él.,0.42100000000000004,0.162
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625df0beb3cd2509ff2216c9.wav,4.83,662.660838,662.660838,extended,Maria la Zona de Carro en el Fondo de Vaso de spuma the polystyrene oh, Mariela hace un agujero en el fondo de vaso de espuma de poliestirino.,0.513,0.486
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625df0dab3cd2509ff2216ca.wav,4.087,671.9318480000001,671.9318480000001,extended,Monica metallic with ebola who care okay so Mariela, Monica met a la cuerda por el agujero que hizo Mariela.,0.381,0.11900000000000001
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625df283b3cd2509ff2216d0.wav,5.3870000000000005,684.531723,684.531723,extended,Monica italics remove the lock we're the ones who had a palace, Monica at Alex tremble a cuerda un sujet a papeles,0.222,0.05
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625df2a1b3cd2509ff2216d1.wav,2.786,685.9288041666666,685.9288041666666,extended,load a hawk Is Possible, Lo deja caer en el vaso.,0.026000000000000002,0.0
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625df31ab3cd2509ff2216d3.wav,5.294,687.905664,687.905664,extended,determine where the else okay, Tiran en la cuerda y el sujeta papeles. Evita que la cuerda se salga del vaso.,0.033,0.0
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625df34773ff460a05c7607d.wav,5.1080000000000005,690.341558,690.341558,extended,Monica sustainable status I'm busting me dyspareunia cuerda, Monica sostiene dos tazas. Ambas están unidas por una cuerda.,0.337,0.138
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625df43373ff460a05c7607f.wav,5.016,699.253347,699.253347,extended,Monica Mariela sustaining a scope has a lock with a koala Andreas, Monica y Mariela sostienen las copas y la cuerda cuelga entre ellas.,0.337,0.11900000000000001
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625df46b73ff460a05c76080.wav,5.666,715.370016,715.370016,extended,Monica Mariela the new pass water has is as a good and the Gaelic word is director, Monica and Mariela take a step back and make sure the rope is straight.,0.361,0.319
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625f1d15b3cd2509ff2217eb.wav,7.245,761.850045,769.0946708503403,inline,transported or any Model T too low Charla de ciencia, Transbordador Animado vuela por la pantalla para revelar el título charla de ciencia.,0.293,0.163
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625f1f4973ff460a05c761d6.wav,3.9939999999999998,769.465885,769.465885,extended,Monica Maria La Comida para encontrar second Elena, Monica y Mariela caminan para encontrarse con Elena.,0.5870000000000001,0.253
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625f1fbe73ff460a05c761d8.wav,4.551,842.4108150000001,846.9619261111111,inline,Monique I'm a real estate developer low today only the outro, Monica y Mariela se tiran la pelota de un lado a otro.,0.14300000000000002,0.0
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625f20b4b3cd2509ff2217f3.wav,5.48,863.186263,863.186263,extended,mientras Monica Lancelot pelota Mariela Maggie intervene yatra pelota," Mientras Monica le lanza la pelota amarilla, Maggie interviene y atrapa la pelota.",0.596,0.364
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625f215e73ff460a05c761da.wav,3.715,884.5906890000001,884.5906890000001,extended,Lego Maggie live available OTA Monica, Luego Maggie le devuelve la pelota a Monica.,0.45799999999999996,0.184
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625f2249b3cd2509ff2217fa.wav,7.245,919.1608369999999,919.1608369999999,extended,an emotional experience at El Camino claro," Animación de la tierra y un satélite, que muestra que se necesita un camino claro para enviar un mensaje.",0.14400000000000002,0.083
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625f2298b3cd2509ff2217fb.wav,2.8789999999999996,971.15971,971.15971,extended,Maria la la tra la pelota Elena, Mariela le tira la pelota a Elena.,0.6609999999999999,0.433
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625f23ffb3cd2509ff221800.wav,8.731,992.361982,1001.0926849478461,inline,any Mission Impossible," Animación de un pez jugando con una pelota de fútbol, una anguila con un lápiz y un banco de peces moviéndose en una pizarra blanca que dice, vamos a jugar.",0.012,0.0
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625f247073ff460a05c761e3.wav,6.872999999999999,1018.7060769999999,1018.7060769999999,extended,Monica can do Celine rose print area a la izquierda El Medio de la derecha," Monica tiene tres objetos alineados frente a ella. A la izquierda, al medio y a la derecha.",0.457,0.35100000000000003
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625f252c73ff460a05c761e4.wav,3.8080000000000003,1461.897378,1461.897378,extended,Sonny model California Science Center, Autobús animado alejándose del California Science Center.,0.51,0.345
https://youdescribe.org/video/GjreMGpZlPA?ad=625ddc05b3cd2509ff221682,/current/GjreMGpZlPA,GjreMGpZlPA_625f25a1b3cd2509ff221802.wav,17.09,1471.21025,1471.21025,extended,Financial mental proportional worldwide section single owner says no avail código de vehículos but I'll Museum grant program Michael California cultural and historic endowment," Financiamiento proporcionado por placas de interés especial con la imagen de Snoopy con permiso y apoyo de Peanuts Worldwide, sección 5169 del código de vehículos para el Museum Grant Program bajo el California Cultural and Historic Endowment.",0.45799999999999996,0.287
https://youdescribe.org/video/fCFkOtlE9zg?ad=5f2ed4974247471490b1dfa0,/current/fCFkOtlE9zg,fCFkOtlE9zg_5f32e61f244b0e149217e768.wav,1.28,13.211054999999998,14.491055,inline,brain sees heart, Brain Sees Heart.,0.47200000000000003,1.0
https://youdescribe.org/video/NyaXOrNXu18?ad=60baf582f1539c07e70d519c,/current/NyaXOrNXu18,NyaXOrNXu18_60baf81c3b2e2707ed899efe.wav,12.885,18.51812,18.51812,extended,what were we were the animated show www.hsn.com / wa wa wa wa c om ICS," Or what we wrote, the animated show. www.patreon.com slash wawawiwacomics",0.513,0.235
https://youdescribe.org/video/emx92kBKads?ad=58e7cf2a46e13dfd851a2057,/legacy,14001800947931.wav,8.44,0.2,8.639999999999999,inline," Nine eight seven, six, 54 three to.", 9 8 7 6 5 4 3 2,0.013000000000000001,0.0
https://youdescribe.org/video/H2Cfg3swvbc?ad=63e0ab5948f15f34e2633d39,/current/H2Cfg3swvbc,H2Cfg3swvbc_63e0abba29962a34dc066b3f.wav,3.157,0.0,3.1573333333333333,inline,so it'll be surprised," Poor sweetie, it's a little crucifix.",0.099,0.11199999999999999
https://youdescribe.org/video/H2Cfg3swvbc?ad=63e0ab5948f15f34e2633d39,/current/H2Cfg3swvbc,H2Cfg3swvbc_63e0ac0029962a34dc066b41.wav,3.2430000000000003,14.446325999999996,17.688992666666664,inline,secretssecrets," Cigarettes, what?",0.064,0.0
https://youdescribe.org/video/H2Cfg3swvbc?ad=63e0ab5948f15f34e2633d39,/current/H2Cfg3swvbc,H2Cfg3swvbc_63e0ac1029962a34dc066b42.wav,2.987,17.835379999999997,20.822046666666672,inline,secret identity, It cracks into the table. They all scream.,0.038,0.0
https://youdescribe.org/video/H2Cfg3swvbc?ad=63e0ab5948f15f34e2633d39,/current/H2Cfg3swvbc,H2Cfg3swvbc_63e0ac2d29962a34dc066b43.wav,3.84,29.06262195422364,32.902621954223626,inline,one hand is grabbing more day, One hand just grabbed one hand.,0.434,0.368
https://youdescribe.org/video/H2Cfg3swvbc?ad=63e0ab5948f15f34e2633d39,/current/H2Cfg3swvbc,H2Cfg3swvbc_63e0ac4629962a34dc066b44.wav,5.12,35.857101,40.977101,inline,it's a hottie," As it hops and moves into his heart, it cracks.",0.04,0.261
https://youdescribe.org/video/H2Cfg3swvbc?ad=63e0ab5948f15f34e2633d39,/current/H2Cfg3swvbc,H2Cfg3swvbc_63e0ac5a48f15f34e2633d3c.wav,3.4989999999999997,41.107766999999996,44.60643366666667,inline,secretly, She grabbed the end card and put it in her purse.,0.01,0.0
https://youdescribe.org/video/H2Cfg3swvbc?ad=63e0ab5948f15f34e2633d39,/current/H2Cfg3swvbc,H2Cfg3swvbc_63e0acee48f15f34e2633d3d.wav,1.8769999999999998,44.757739,46.63507233333333,inline,directed by Dean Butler, Directed by D.U. Bogdanoff,0.466,0.41100000000000003
https://youdescribe.org/video/H2Cfg3swvbc?ad=63e0ab5948f15f34e2633d39,/current/H2Cfg3swvbc,H2Cfg3swvbc_63e0ad4548f15f34e2633d3e.wav,4.2669999999999995,46.748042,51.014708666666664,inline,copyright 2006 WWE," Copyright 2006, www.daytomo.com",0.397,0.35600000000000004
https://youdescribe.org/video/H2Cfg3swvbc?ad=63e0ab5948f15f34e2633d39,/current/H2Cfg3swvbc,H2Cfg3swvbc_63e0ae0b48f15f34e2633d40.wav,9.984,51.93862916666667,61.92262916666667,inline,this message describethis message describe, The description was written by Itamaritza and written by Sean Molo.,0.14,0.0
https://youdescribe.org/video/je4nDvNJXsg?ad=58e7cf3546e13dfd851a258f,/legacy,14489420796841.wav,6.138,73.617,73.617,extended," Row puzzle looks adoring. Lee at PASCAL, who was wearing a dress for puzzle, made him."," Rapunzel looks adoringly at Pascal, who is wearing a dress Rapunzel made him.",0.5670000000000001,0.354
https://youdescribe.org/video/tqpPFT-F-bs?ad=58e7cf3446e13dfd851a2551,/legacy,14479787071591.wav,4.092,24.11,24.11,extended, Yeah of slaps giving., of slapsgiving.,0.609,0.22
https://youdescribe.org/video/tqpPFT-F-bs?ad=58e7cf3446e13dfd851a2551,/legacy,14479790468571.wav,2.5580000000000003,96.741,96.741,extended, Marshall antis bernie., Marshall and Ties Barney.,0.515,0.171
https://youdescribe.org/video/Peul1-PswqU?ad=60b68acef1539c07e70d4fe0,/current/Peul1-PswqU,Peul1-PswqU_60b68b25f1539c07e70d4fe2.wav,5.035,0.2117126623376623,5.246379329004329,inline,Implement Oahu standard tube area nobody LaGuardia this place the lava corner, A plumber adjusting the pipe. Do not lower the guard after the vaccine.,0.201,0.122
https://youdescribe.org/video/Peul1-PswqU?ad=60b68acef1539c07e70d4fe0,/current/Peul1-PswqU,Peul1-PswqU_60b68b5ff1539c07e70d4fe3.wav,7.936,5.8432694805194805,5.8432694805194805,extended,particulars they cover this you know every float and already is not there to bury else otra primero Damiana who Scandal has too many years, Partículas de COVID-19 flotando alrededor de tuberías. Otro plomero también ajustando las tuberías.,0.168,0.0
https://youdescribe.org/video/Peul1-PswqU?ad=60b68acef1539c07e70d4fe0,/current/Peul1-PswqU,Peul1-PswqU_60b68b9c3b2e2707ed899d70.wav,9.131,6.901832792207793,6.901832792207793,extended,the vicuna contrary code this in my favorite do solution to man's estate second talking politburo spirit always owned by the Kentucky," La vacuna contra el COVID-19 reduce los sintomas si usted se contagia con el virus, pero tal vez aun puede contagiar a otros.",0.231,0.0
https://youdescribe.org/video/Peul1-PswqU?ad=60b68acef1539c07e70d4fe0,/current/Peul1-PswqU,Peul1-PswqU_60b68bb33b2e2707ed899d71.wav,6.229,12.406362012987012,18.635695346320347,inline,I see Casey goes on the muscaria mantenga csps the stanza they lost a match for our aura, Así que siga usando mascarilla y mantenga seis pies de distancia de los demás por ahora.,0.32899999999999996,0.03
https://youdescribe.org/video/Peul1-PswqU?ad=60b68acef1539c07e70d4fe0,/current/Peul1-PswqU,Peul1-PswqU_60b68be0f1539c07e70d4fe4.wav,6.7410000000000005,19.85864772727273,26.59998106060606,inline,it's an Apache 2.0 say apple to he'll be back scenes California Department of Public Health, cph.ca.gov vaccines California Department of Public Health,0.439,0.26899999999999996
https://youdescribe.org/video/tISuDPuB-U8?ad=58e7cf3246e13dfd851a2493,/legacy,14461659276301.wav,2.813,10.384,10.384,extended, Indian sponge Bob on a bus., Indy and SpongeBob are on a bus.,0.55,0.226
https://youdescribe.org/video/wXL5zXz550I?ad=58e7cf2b46e13dfd851a20dc,/legacy,wXL5zXz550I-88-1-0-146-0.wav,3.325,146.0,146.0,extended, Cane quest as receive their awards., Canequesters receive their awards.,0.821,0.45
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_603194d880c96d31ff118cbd.wav,1.672,191.776739,193.44857573469383,inline,I pulled her flattens the Great, Upholder flattens the Grey Demon.,0.5820000000000001,0.252
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_603196e2aad36831fd7e641d.wav,3.344,281.396085,284.73975846938777,inline,Cyclops of pink and blond hair in Annex for a pupil grin, A cyclops with pink and blonde hair and an X for a pupil grins.,0.655,0.42700000000000005
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_603199fc80c96d31ff118ccc.wav,0.743,309.538463,310.28150154875283,inline,this, The Snake.,0.019,0.0
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_60319a4280c96d31ff118cce.wav,3.8080000000000003,347.97225699999996,351.7803295623583,inline,off are a woman with long blond hair prints that blond singer," Off-air, a woman with long blonde hair primps the blonde singer.",0.69,0.303
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_60319b96aad36831fd7e6425.wav,1.765,483.16336700000016,484.9280835532881,inline,bug blood spatter Charles, Bug blood spatters Charlie.,0.728,0.336
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_60319be9aad36831fd7e6427.wav,0.743,538.240941,538.9839795487528,inline,at a bar, Atta bar!,0.42700000000000005,0.336
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_60319cdcaad36831fd7e6429.wav,1.3,559.342596,560.6429134603176,inline,Vicky slugs him, Veggie slugs them.,0.345,0.20199999999999999
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_60319e13aad36831fd7e642e.wav,1.3,592.159162,593.4594794603175,inline,code backup singers, Go back up singers,0.6859999999999999,0.171
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_6031a14280c96d31ff118cdb.wav,1.765,813.5616009999999,815.3263175532878,inline,they shooting crush a creature, They shoot and crush egg creatures.,0.634,0.261
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_6031a327aad36831fd7e643a.wav,1.207,889.2499449999998,890.4573826417231,inline,back with angels, Back with Angel Dust.,0.485,0.41100000000000003
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_6031a7f5aad36831fd7e6448.wav,1.579,1204.4439320000001,1206.0228889161,inline,figgy brandishes a heart, Fagy Brandish is a harpoon.,0.4,0.0
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_6031a90a80c96d31ff118cf1.wav,1.115,1328.161139,1329.2756968231292,inline,drugs, Shrugs.,0.34600000000000003,0.0
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_6031aa0880c96d31ff118cfa.wav,4.458,1487.039547,1491.497778292517,inline,Vegas when I looks down into the side or authorized Annex obscured by her hair," Veggie's one eye looks down and to the side, her other eye is an X obscured by her hair.",0.547,0.353
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_6031aa55aad36831fd7e6458.wav,1.022,1515.472161,1516.4938390045352,inline,two angels, To Angel Dust.,0.21,0.0
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_6031afe180c96d31ff118d1c.wav,3.2510000000000003,1761.984648,1765.2354416507935,inline,a tentacle not surrounds her pretentious and squeeze, A tentacle knots around Sir Pretentious and squeezes.,0.6779999999999999,0.275
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_6031b12980c96d31ff118d24.wav,4.551,1820.9043239999999,1825.4554351111112,inline,angel dust Michael Kovac faggy Monica Franco," AngelDust, Michael Kovach. Baggie, Monica Franco.",0.626,0.304
https://youdescribe.org/video/Zlmswo0S0e0?ad=602ad4cbaad36831fd7e601c,/current/Zlmswo0S0e0,Zlmswo0S0e0_6031b15980c96d31ff118d26.wav,3.9010000000000002,1829.353298,1833.2542503809525,inline,sir pretentious whilst a egg creature Joe Grand," Sir Potentius Will Stamper, Egg Creature Joe Gran",0.48700000000000004,0.368
